# NROWS=4000 NCOLS=4 PARSER=%d,%d,%d,%d
1.000000000000000000e+00,2.892892892892893510e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.882882882882882927e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.872872872872873212e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.862862862862863497e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.852852852852852915e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.842842842842843200e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.832832832832833485e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.822822822822822902e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.812812812812813187e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.802802802802803472e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.792792792792792890e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.782782782782783175e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.772772772772773460e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.762762762762762878e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.752752752752753163e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.742742742742743448e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.732732732732732865e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.722722722722723150e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.712712712712713435e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.702702702702702853e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.692692692692693138e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.682682682682683423e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.672672672672672840e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.662662662662663125e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.652652652652653410e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.642642642642642828e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.632632632632633113e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.622622622622623398e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.612612612612612815e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.602602602602603100e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.592592592592593385e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.582582582582582803e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.572572572572573088e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.562562562562562506e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.552552552552552791e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.542542542542543076e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.532532532532532493e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.522522522522522778e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.512512512512513063e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.502502502502502481e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.492492492492492766e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.482482482482483051e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.472472472472472468e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.462462462462462753e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.452452452452453038e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.442442442442442456e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.432432432432432741e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.422422422422423026e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.412412412412412444e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.402402402402402729e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.392392392392393013e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.382382382382382431e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.372372372372372716e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.362362362362363001e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.352352352352352419e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.342342342342342704e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.332332332332332989e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.322322322322322406e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.312312312312312691e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.302302302302302976e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.292292292292292394e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.282282282282282679e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.272272272272272964e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.262262262262262381e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.252252252252252666e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.242242242242242951e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.232232232232232369e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.222222222222222654e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.212212212212212939e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.202202202202202357e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.192192192192192642e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.182182182182182059e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.172172172172172344e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.162162162162162629e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.152152152152152914e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.142142142142143199e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.132132132132131749e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.122122122122122034e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.112112112112112319e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.102102102102102604e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.092092092092092889e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.082082082082083174e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.072072072072071725e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.062062062062062009e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.052052052052052294e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.042042042042042579e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.032032032032032864e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.022022022022023149e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.012012012012011700e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.002002002002001985e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.991991991991992270e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.981981981981982555e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.971971971971972840e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.961961961961963125e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.951951951951951675e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.941941941941941960e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.931931931931932245e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.921921921921922530e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.911911911911912815e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.901901901901903100e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.891891891891891650e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.881881881881881935e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.871871871871872220e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.861861861861862505e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.851851851851852790e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.841841841841843075e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.831831831831831625e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.821821821821821910e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.811811811811812195e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.801801801801802480e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.791791791791792765e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.781781781781781315e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.771771771771771600e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.761761761761761885e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.751751751751752170e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.741741741741742455e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.731731731731732740e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.721721721721721290e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.711711711711711575e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.701701701701701860e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.691691691691692145e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.681681681681682430e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.671671671671672715e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.661661661661661266e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.651651651651651551e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.641641641641641836e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.631631631631632121e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.621621621621622406e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.611611611611612691e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.601601601601601241e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.591591591591591526e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.581581581581581811e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.571571571571572096e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.561561561561562381e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.551551551551552666e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.541541541541541216e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.531531531531531501e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.521521521521521786e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.511511511511512071e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.501501501501502356e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.491491491491492641e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.481481481481481191e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.471471471471471476e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.461461461461461761e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.451451451451452046e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.441441441441442331e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.431431431431432616e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.421421421421421166e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.411411411411411451e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.401401401401401736e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.391391391391392021e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.381381381381382306e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.371371371371372591e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.361361361361361141e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.351351351351351426e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.341341341341341711e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.331331331331331996e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.321321321321322281e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.311311311311312566e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.301301301301301117e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.291291291291291402e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.281281281281281687e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.271271271271271971e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.261261261261262256e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.251251251251250807e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.241241241241241092e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.231231231231231377e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.221221221221221662e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.211211211211211947e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.201201201201202232e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.191191191191190782e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.181181181181181067e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.171171171171171352e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.161161161161161637e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.151151151151151922e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.141141141141142207e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.131131131131130757e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.121121121121121042e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.111111111111111327e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.101101101101101612e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.091091091091091897e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.081081081081082182e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.071071071071070732e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.061061061061061017e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.051051051051051302e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.041041041041041587e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.031031031031031872e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.021021021021022157e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.011011011011010707e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.001001001001000992e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.909909909909912773e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.809809809809815623e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.709709709709718473e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.609609609609621322e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.509509509509506825e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.409409409409409675e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.309309309309312525e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.209209209209215374e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.109109109109118224e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.009009009009021074e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.908908908908906576e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.808808808808809426e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.708708708708712276e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.608608608608615126e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.508508508508517976e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.408408408408420825e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.308308308308306328e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.208208208208209178e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.108108108108112028e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.008008008008014877e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.907907907907917727e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.807807807807820577e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.707707707707706080e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.607607607607608929e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.507507507507511779e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.407407407407414629e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.307307307307317479e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.207207207207202981e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.107107107107105831e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.007007007007008681e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.906906906906911531e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.806806806806814381e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.706706706706717230e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.606606606606602733e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.506506506506505583e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.406406406406408433e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.306306306306311282e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.206206206206214132e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.106106106106116982e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.006006006006002484e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.905905905905905334e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.805805805805808184e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.705705705705711034e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.605605605605613884e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.505505505505516733e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.405405405405402236e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.305305305305305086e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.205205205205207936e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.105105105105110785e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.005005005005013635e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.904904904904916485e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.804804804804801988e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.704704704704704837e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.604604604604607687e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.504504504504510537e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.404404404404413387e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.304304304304316237e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.204204204204201739e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.104104104104104589e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.004004004004007439e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.903903903903910289e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.803803803803813138e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.703703703703715988e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.603603603603601491e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.503503503503504340e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.403403403403407190e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.303303303303310040e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.203203203203212890e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.103103103103115740e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.003003003003001242e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.902902902902904092e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.802802802802806942e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.702702702702709792e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.602602602602612641e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.502502502502498144e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.402402402402400994e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.302302302302303844e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.202202202202206693e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.102102102102109543e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.002002002002012393e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.901901901901897896e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.801801801801800745e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.701701701701703595e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.601601601601606445e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.501501501501509295e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.401401401401412145e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.301301301301297647e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.201201201201200497e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.101101101101103347e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.001001001001006196e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.009009009009090463e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.008008008008118961e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.007007007006973986e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.006006006006002484e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.005005005005030982e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.004004004004059480e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.003003003003087978e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.002002002002116476e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.001001001000971502e-05,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
